timestamp,nudge,attn
1750256361.9303145,False,1.0
1750256361.9735053,False,1.0
1750256361.992522,False,1.0
1750256362.0115194,False,1.0
1750256362.04254,False,1.0
1750256362.0705373,False,1.0
1750256362.0895703,False,1.0
1750256362.107534,False,1.0
1750256362.128534,False,1.0
1750256362.160184,False,1.0
1750256362.1922467,False,1.0
1750256362.2257762,False,1.0
1750256362.256078,False,1.0
1750256362.287101,False,1.0
1750256362.3186839,False,1.0
1750256362.3520603,False,1.0
1750256362.384762,False,1.0
1750256362.4152944,False,1.0
1750256362.4472256,False,1.0
1750256362.4953694,False,1.0
1750256362.5411515,False,1.0
1750256362.5611835,False,1.0
1750256362.59168,False,1.0
1750256362.6222875,False,1.0
1750256362.6551578,False,1.0
1750256362.6860924,False,1.0
1750256362.7204542,False,1.0
1750256362.7634983,False,1.0
1750256362.7855606,False,1.0
1750256362.8159685,False,1.0
1750256362.8492897,False,1.0
1750256362.8832097,False,1.0
1750256362.9125164,False,1.0
1750256362.9631386,False,1.0
1750256362.994524,False,1.0
1750256363.0283337,False,1.0
1750256363.0613663,False,1.0
1750256363.090814,False,1.0
1750256363.123714,False,1.0
1750256363.156879,False,1.0
1750256363.184707,False,1.0
1750256363.21888,False,1.0
1750256363.2483013,False,1.0
1750256363.280735,False,1.0
1750256363.3149092,False,1.0
1750256363.3443925,False,1.0
1750256363.377515,False,1.0
1750256363.4229803,False,1.0
1750256363.455211,False,1.0
1750256363.4865596,False,1.0
1750256363.521166,False,1.0
1750256363.5510566,False,1.0
1750256363.5841806,False,1.0
1750256363.6316442,False,1.0
1750256363.6609418,False,1.0
1750256363.6954505,False,1.0
1750256363.7370715,False,1.0
1750256363.7592494,False,1.0
1750256363.791018,False,1.0
1750256363.8225782,False,1.0
1750256363.8398569,False,1.0
1750256363.907743,False,1.0
1750256363.935704,False,1.0
1750256363.966173,False,1.0
1750256363.9998388,False,1.0
1750256364.0307617,False,1.0
1750256364.078681,False,1.0
1750256364.0965073,False,1.0
1750256364.1126745,False,1.0
1750256364.1419165,False,1.0
1750256364.1734288,False,1.0
1750256364.205823,False,1.0
1750256364.241028,False,1.0
1750256364.3024154,False,1.0
1750256364.3344846,False,1.0
1750256364.3674195,False,1.0
1750256364.3867288,False,1.0
1750256364.4162464,False,1.0
1750256364.4463177,False,1.0
1750256364.4792268,False,1.0
1750256364.5131683,False,1.0
1750256364.5426912,False,1.0
1750256364.5736694,False,1.0
1750256364.6089394,False,1.0
1750256364.6425297,False,1.0
1750256364.7033234,False,1.0
1750256364.7347164,False,1.0
1750256364.7674801,False,1.0
1750256364.8008556,False,1.0
1750256364.8316822,False,1.0
1750256364.8490133,False,1.0
1750256364.8781714,False,1.0
1750256364.9228396,False,1.0
1750256364.9437778,False,1.0
1750256364.9742482,False,1.0
1750256365.0065982,False,1.0
1750256365.0384119,False,1.0
1750256365.1031728,False,1.0
1750256365.1353698,False,1.0
1750256365.1675463,False,1.0
1750256365.1986117,False,1.0
1750256365.2305691,False,1.0
1750256365.2609758,False,1.0
1750256365.294411,False,1.0
1750256365.3122227,False,1.0
1750256365.3424284,False,1.0
1750256365.37457,False,1.0
1750256365.4075806,False,1.0
1750256365.4390302,False,1.0
1750256365.502759,False,1.0
1750256365.534179,False,1.0
1750256365.5655236,False,1.0
1750256365.5986555,False,1.0
1750256365.6308706,False,1.0
1750256365.662257,False,1.0
1750256365.6941237,False,1.0
