timestamp,nudge,attn
1749305805.978577,False,1.0
1749305805.9990978,False,1.0
1749305806.0180964,False,1.0
1749305806.0350971,False,1.0
1749305806.0740964,False,1.0
1749305806.1070979,False,1.0
1749305806.1380968,False,1.0
1749305806.1700974,False,1.0
1749305806.2030985,False,1.0
1749305806.237098,False,1.0
1749305806.2660968,False,1.0
1749305806.2980967,False,1.0
1749305806.330097,False,1.0
1749305806.3610983,False,1.0
1749305806.3940964,False,1.0
1749305806.4260962,False,1.0
1749305806.4577732,False,1.0
1749305806.493774,False,1.0
1749305806.5457752,False,1.0
1749305806.5727758,False,1.0
1749305806.604777,False,1.0
1749305806.6357753,False,1.0
1749305806.668775,False,1.0
1749305806.6987753,False,1.0
1749305806.7297738,False,1.0
1749305806.7627745,False,1.0
1749305806.7937977,False,1.0
1749305806.8268106,False,1.0
1749305806.860774,False,1.0
1749305806.889777,False,1.0
1749305806.9217787,False,1.0
1749305806.9557736,False,1.0
1749305807.002815,False,1.0
1749305807.0332706,False,1.0
1749305807.0652378,False,1.0
1749305807.100235,False,1.0
1749305807.1292348,False,1.0
1749305807.161233,False,1.0
1749305807.1932354,False,1.0
1749305807.2262702,False,1.0
1749305807.2742724,False,1.0
1749305807.3052337,False,1.0
1749305807.3382707,False,1.0
1749305807.368237,False,1.0
1749305807.4012332,False,1.0
1749305807.4362357,False,1.0
1749305807.4652333,False,1.0
1749305807.4822335,False,1.0
1749305807.549417,False,1.0
1749305807.577417,False,1.0
1749305807.6113825,False,1.0
1749305807.641418,False,1.0
1749305807.672417,False,1.0
1749305807.720776,False,1.0
1749305807.7367647,False,1.0
1749305807.7527661,False,1.0
1749305807.7825384,False,1.0
1749305807.8193033,False,1.0
1749305807.8484359,False,1.0
1749305807.8933299,False,1.0
1749305807.914325,False,1.0
1749305807.9609368,False,1.0
1749305807.9929938,False,1.0
1749305808.026292,False,1.0
1749305808.0573068,False,1.0
1749305808.0991926,False,1.0
1749305808.123252,False,1.0
