timestamp,nudge,attn
1750077851.897099,False,1.0
1750077851.9810135,False,1.0
1750077852.01488,False,1.0
1750077852.052193,False,1.0
1750077852.0885742,False,1.0
1750077852.1200387,False,1.0
1750077852.158368,False,1.0
1750077852.1877637,False,1.0
1750077852.219365,False,1.0
1750077852.247337,False,1.0
1750077852.2654047,False,1.0
1750077852.2825072,False,1.0
1750077852.3026996,False,1.0
1750077852.334257,False,1.0
1750077852.3664284,False,1.0
1750077852.398009,False,1.0
1750077852.431527,False,1.0
1750077852.4627283,False,1.0
1750077852.4951515,False,1.0
1750077852.52996,False,1.0
1750077852.5629902,False,1.0
1750077852.6227608,False,1.0
1750077852.6379592,False,1.0
1750077852.6751952,False,1.0
1750077852.7051952,False,1.0
1750077852.738728,False,1.0
1750077852.7678561,False,1.0
1750077852.801854,False,1.0
1750077852.833043,False,1.0
1750077852.8617077,False,1.0
1750077852.8950148,False,1.0
1750077852.9399133,False,1.0
1750077852.9711783,False,1.0
1750077853.0341504,False,1.0
1750077853.0650887,False,1.0
1750077853.1007204,False,1.0
1750077853.1313295,False,1.0
1750077853.1600635,False,1.0
1750077853.1871207,False,1.0
1750077853.2179382,False,1.0
1750077853.2586434,False,1.0
1750077853.2895796,False,1.0
1750077853.3158166,False,1.0
1750077853.341952,False,1.0
1750077853.3669343,False,1.0
1750077853.4307747,False,1.0
1750077853.4668512,False,1.0
1750077853.5045118,False,1.0
1750077853.5389788,False,1.0
1750077853.570703,False,1.0
1750077853.6137016,False,1.0
1750077853.6439533,False,1.0
1750077853.677216,False,1.0
1750077853.7093441,False,1.0
1750077853.7407272,False,1.0
1750077853.7739925,False,1.0
1750077853.8067458,False,1.0
1750077853.8369863,False,1.0
1750077853.8703127,False,1.0
1750077853.902396,False,1.0
1750077853.9364495,False,1.0
1750077853.9690475,False,1.0
1750077854.0055745,False,1.0
1750077854.0355084,False,1.0
1750077854.0817883,False,1.0
1750077854.1139054,False,1.0
1750077854.1465616,False,1.0
1750077854.1782289,False,1.0
1750077854.2074797,False,1.0
1750077854.239962,False,1.0
1750077854.2720265,False,1.0
1750077854.3027797,False,1.0
1750077854.3345997,False,1.0
1750077854.3662992,False,1.0
1750077854.4005747,False,1.0
1750077854.4346006,False,1.0
1750077854.4673865,False,1.0
1750077854.4988434,False,1.0
1750077854.5418556,False,1.0
1750077854.5758553,False,1.0
1750077854.6094978,False,1.0
1750077854.6425369,False,1.0
1750077854.6756926,False,1.0
1750077854.7106142,False,1.0
1750077854.7418945,False,1.0
1750077854.7744715,False,1.0
1750077854.8053882,False,1.0
1750077854.8405662,False,1.0
1750077854.871685,False,1.0
1750077854.9078689,False,1.0
1750077854.9435565,False,1.0
1750077854.9756439,False,1.0
1750077855.0109646,False,1.0
1750077855.0458193,False,1.0
1750077855.0799093,False,1.0
1750077855.1127775,False,1.0
1750077855.148917,False,1.0
1750077855.1896772,False,1.0
1750077855.2277663,False,1.0
1750077855.2681715,False,1.0
1750077855.289692,False,1.0
1750077855.3110285,False,1.0
1750077855.328885,False,1.0
1750077855.3464355,False,1.0
1750077855.373131,False,1.0
1750077855.415598,False,1.0
1750077855.447254,False,1.0
1750077855.4944792,False,1.0
1750077855.531826,False,1.0
1750077855.567148,False,1.0
1750077855.6019487,False,1.0
1750077855.6348498,False,1.0
1750077855.6676147,False,1.0
1750077855.6989667,False,1.0
1750077855.7306395,False,1.0
1750077855.7629855,False,1.0
1750077855.7945445,False,1.0
1750077855.8284361,False,1.0
1750077855.858581,False,1.0
1750077855.887432,False,1.0
1750077855.9192617,False,1.0
1750077855.966311,False,1.0
1750077856.0024385,False,1.0
1750077856.0361667,False,1.0
1750077856.071182,False,1.0
1750077856.1037226,False,1.0
1750077856.1387527,False,1.0
1750077856.1752372,False,1.0
1750077856.2081592,False,1.0
1750077856.241455,False,1.0
1750077856.273862,False,1.0
1750077856.309935,False,1.0
1750077856.3417122,False,1.0
1750077856.375254,False,1.0
1750077856.4068842,False,1.0
1750077856.442609,False,1.0
1750077856.473986,False,1.0
1750077856.5053048,False,1.0
1750077856.537101,False,1.0
1750077856.5732334,False,1.0
1750077856.6046243,False,1.0
1750077856.6350656,False,1.0
1750077856.667233,False,1.0
1750077856.7002268,False,1.0
1750077856.7300572,False,1.0
1750077856.763633,False,1.0
1750077856.797386,False,1.0
1750077856.829981,False,1.0
1750077856.864052,False,1.0
1750077856.8961492,False,1.0
1750077856.9281461,False,1.0
1750077856.9604595,False,1.0
1750077856.9912932,False,1.0
1750077857.0382023,False,1.0
1750077857.0736759,False,1.0
1750077857.1106904,False,1.0
1750077857.1428697,False,1.0
1750077857.1751187,False,1.0
1750077857.2062173,False,1.0
1750077857.2372532,False,1.0
1750077857.2672951,False,1.0
1750077857.2981522,False,1.0
1750077857.3298593,False,1.0
1750077857.3621135,False,1.0
1750077857.3944454,False,1.0
1750077857.4441977,False,1.0
1750077857.4934878,False,1.0
1750077857.5351093,False,1.0
1750077857.5612466,False,1.0
1750077857.585445,False,1.0
1750077857.6086743,False,1.0
1750077857.6281807,False,1.0
1750077857.646564,False,1.0
1750077857.6648612,False,1.0
1750077857.6985657,False,1.0
1750077857.734421,False,1.0
1750077857.7730813,False,1.0
1750077857.8379085,False,1.0
1750077857.8681176,False,1.0
1750077857.9002142,False,1.0
1750077857.9349027,False,1.0
1750077857.9664266,False,1.0
1750077857.997717,False,1.0
1750077858.0297234,False,1.0
1750077858.0617616,False,1.0
1750077858.094195,False,1.0
1750077858.1277466,False,1.0
1750077858.1565645,False,1.0
1750077858.1878722,False,1.0
1750077858.2358167,False,1.0
1750077858.2700925,False,1.0
1750077858.3012962,False,1.0
1750077858.3331785,False,1.0
1750077858.3649373,False,1.0
1750077858.397664,False,1.0
1750077858.429211,False,1.0
1750077858.4621313,False,1.0
1750077858.4957964,False,1.0
1750077858.530744,False,1.0
1750077858.564686,False,1.0
1750077858.5978801,False,1.0
1750077858.6382241,False,1.0
1750077858.669915,False,1.0
1750077858.706453,False,1.0
1750077858.7329023,False,1.0
1750077858.7594662,False,1.0
1750077858.782054,False,1.0
1750077858.809045,False,1.0
1750077858.8408356,False,1.0
1750077858.8773053,False,1.0
1750077858.9016235,False,1.0
1750077858.936149,False,1.0
1750077858.965802,False,1.0
1750077859.031463,False,1.0
1750077859.0622818,False,1.0
1750077859.1004446,False,1.0
1750077859.1326447,False,1.0
1750077859.1651118,False,1.0
1750077859.1977644,False,1.0
1750077859.2305326,False,1.0
1750077859.2636187,False,1.0
1750077859.2954278,False,1.0
1750077859.3285604,False,1.0
1750077859.3591058,False,1.0
1750077859.391361,False,1.0
1750077859.4383307,False,1.0
1750077859.4714088,False,1.0
1750077859.50312,False,1.0
1750077859.5336683,False,1.0
1750077859.5670834,False,1.0
1750077859.5990844,False,1.0
1750077859.6303596,False,1.0
1750077859.663064,False,1.0
1750077859.6979039,False,1.0
1750077859.7287848,False,1.0
1750077859.7590928,False,1.0
1750077859.787836,False,1.0
1750077859.8365872,False,1.0
1750077859.8669887,False,1.0
1750077859.899882,False,1.0
1750077859.934352,False,1.0
1750077859.9675262,False,1.0
1750077859.9992208,False,1.0
1750077860.0301268,False,1.0
1750077860.0642443,False,1.0
1750077860.0939379,False,1.0
1750077860.1231153,False,1.0
1750077860.1561134,False,1.0
1750077860.186079,False,1.0
1750077860.2387135,False,1.0
1750077860.271568,False,1.0
1750077860.3031054,False,1.0
1750077860.334049,False,1.0
1750077860.3660288,False,1.0
1750077860.3978152,False,1.0
1750077860.429134,False,1.0
1750077860.4637356,False,1.0
1750077860.497198,False,1.0
1750077860.5276818,False,1.0
1750077860.5598814,False,1.0
1750077860.5901957,False,1.0
1750077860.6220295,False,1.0
1750077860.6699584,False,1.0
1750077860.7035007,False,1.0
1750077860.7343624,False,1.0
1750077860.76566,False,1.0
1750077860.798623,False,1.0
1750077860.8309205,False,1.0
1750077860.8618352,False,1.0
1750077860.894522,False,1.0
1750077860.925775,False,1.0
1750077860.9572496,False,1.0
1750077860.9907992,False,1.0
1750077861.0217333,False,1.0
1750077861.053973,False,1.0
1750077861.0870428,False,1.0
1750077861.1342154,False,1.0
1750077861.1698453,False,1.0
1750077861.2029097,False,1.0
1750077861.2346187,False,1.0
1750077861.268035,False,1.0
1750077861.3026567,False,1.0
1750077861.3365815,False,1.0
1750077861.3715146,False,1.0
1750077861.404124,False,1.0
1750077861.4376965,False,1.0
1750077861.4664915,False,1.0
1750077861.4926324,False,1.0
1750077861.5157351,False,1.0
1750077861.5432458,False,1.0
1750077861.5934489,False,1.0
1750077861.624507,False,1.0
1750077861.6557064,False,1.0
1750077861.6862986,False,1.0
1750077861.7149532,False,1.0
1750077861.7465918,False,1.0
1750077861.782688,False,1.0
1750077861.8193038,False,1.0
1750077861.8650584,False,1.0
1750077861.8949065,False,1.0
1750077861.9276686,False,1.0
1750077861.9595509,False,1.0
1750077861.9918578,False,1.0
1750077862.017081,False,1.0
1750077862.046458,False,1.0
1750077862.0634496,False,1.0
1750077862.0950797,False,1.0
1750077862.1280804,False,1.0
1750077862.157807,False,1.0
1750077862.220695,False,1.0
1750077862.2551389,False,1.0
1750077862.3124423,False,1.0
1750077862.3379712,False,1.0
1750077862.3675084,False,1.0
1750077862.393453,False,1.0
1750077862.4187846,False,1.0
1750077862.4458501,False,1.0
1750077862.4707875,False,1.0
1750077862.5093145,False,1.0
1750077862.559083,False,1.0
1750077862.5887318,False,1.0
1750077862.6231062,False,1.0
1750077862.6548798,False,1.0
1750077862.6871653,False,1.0
1750077862.719211,False,1.0
1750077862.7502959,False,1.0
1750077862.7811172,False,1.0
1750077862.8129165,False,1.0
1750077862.8467915,False,1.0
1750077862.8784993,False,1.0
1750077862.926575,False,1.0
1750077862.96118,False,1.0
1750077862.99497,False,1.0
1750077863.0299263,False,1.0
1750077863.0623243,False,1.0
1750077863.0943046,False,1.0
1750077863.12591,False,1.0
1750077863.1573694,False,1.0
1750077863.1939363,False,1.0
